pid,fig,png,mode,ink,kind,box,selected_x,run_len,longest,tie,reason,candidates,n_free,n_clipped,selected_run,search_to,need_overlap,orphan,w,h,outcome,n_candidates,nearest,panel,side,gap,reach,accepted,c_data_no_axis,c_rows,c_caption,c_baseline,c_coords,c_regular,why_data_no_axis,why_rows,why_caption,why_baseline,why_coords,why_regular,grown,candidate_x,boundary,run,chosen,baseline_y,n_labels,ladder_ok,resid_px,spacing_cv,detail,score,n_rows,axis_status,axis_from,spine_x,status,n_bars,fragment,source,rule,measured,threshold
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_CANDIDATES,"572,967,31,301",645,,,,no free run; leftmost of 1 clipped,645:63-327:clipped,0,1,63-327,809,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"572,967,31,301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645,clipped,63-327,True,227,8,True,0.29,0.0069,"8 labels, -0.151 value/px, ladder residual 0.3 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_FALLBACK,"609,967,31,301",645,238,238,0.95,leftmost column whose run is >= 0.95 of the longest (238 px),645:238px;798:74px;797:74px;913:65px;912:65px;684:64px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_CANDIDATES,"609,967,31,301",645,,,,no free run; leftmost of 1 clipped,645:63-327:clipped,0,1,63-327,823,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"609,967,31,301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645,clipped,63-327,True,227,8,True,0.29,0.0069,"8 labels, -0.151 value/px, ladder residual 0.3 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_FALLBACK,"612,967,403,619",678,106,111,0.95,leftmost column whose run is >= 0.95 of the longest (111 px),912:111px;911:111px;796:108px;795:108px;678:106px;679:105px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_CANDIDATES,"612,967,403,619",679,,,,leftmost of 3 free runs,679:513-618:free;795:406-514:free;796:406-514:free;678:513-619:clipped,3,1,513-618,825,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"612,967,403,619",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679,free,513-618,False,513,6,True,0.03,0.0012,"4 labels, -0.150 value/px, ladder residual 0.0 px; SUBSET: dropped 10@580, 15@613 (values are not monotone with pixel row: [15.0, 10.0, 0.0, -5.0, 10.0, 15.0])",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"612,967,403,619",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795,free,406-514,False,513,2,False,,,only 2 label(s); 3 needed to check a ladder,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"612,967,403,619",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796,free,406-514,False,513,1,False,,,only 1 label(s); 3 needed to check a ladder,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"612,967,403,619",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678,clipped,513-619,True,513,3,True,0.03,0.0008,"3 labels, -0.150 value/px, ladder residual 0.0 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_FALLBACK,"194,500,834,975",444,117,117,0.95,leftmost column whose run is >= 0.95 of the longest (117 px),445:117px;444:117px;249:64px;248:64px;247:64px;482:63px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_CANDIDATES,"194,500,834,975",247,,,,leftmost of 5 free runs,247:852-916:free;248:852-916:free;249:852-916:free;364:865-921:free;365:865-921:free;327:834-879:clipped;328:834-879:clipped,5,2,852-916,377,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"194,500,834,975",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,free,852-916,True,835,3,True,0.00,0.0000,"3 labels, -0.011 value/px, ladder residual 0.0 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"194,500,834,975",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,free,852-916,False,835,3,True,0.00,0.0000,"3 labels, -0.011 value/px, ladder residual 0.0 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"194,500,834,975",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,free,852-916,False,835,4,True,0.12,0.0031,"4 labels, -0.011 value/px, ladder residual 0.1 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"194,500,834,975",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364,free,865-921,False,835,4,True,0.12,0.0031,"4 labels, -0.011 value/px, ladder residual 0.1 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"194,500,834,975",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365,free,865-921,False,835,4,True,0.12,0.0031,"4 labels, -0.011 value/px, ladder residual 0.1 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"194,500,834,975",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327,clipped,834-879,False,835,4,True,0.12,0.0031,"4 labels, -0.011 value/px, ladder residual 0.1 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"194,500,834,975",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,clipped,834-879,False,835,4,True,0.12,0.0031,"4 labels, -0.011 value/px, ladder residual 0.1 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"194,500,834,975",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444,fallback,,False,835,4,True,0.12,0.0031,"4 labels, -0.011 value/px, ladder residual 0.1 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_FALLBACK,"191,501,145,225",466,80,80,0.95,leftmost column whose run is >= 0.95 of the longest (80 px),499:80px;467:80px;466:80px;500:79px;217:54px;216:54px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_CANDIDATES,"191,501,145,225",216,,,,no free run; leftmost of 7 clipped,216:171-226:clipped;217:171-226:clipped;236:176-225:clipped;237:174-226:clipped;269:174-226:clipped;270:175-225:clipped;352:172-226:clipped,0,7,171-226,377,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"191,501,145,225",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,clipped,171-226,True,224,3,True,0.11,0.0050,"3 labels, -0.151 value/px, ladder residual 0.1 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"191,501,145,225",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,clipped,171-226,False,224,3,True,0.11,0.0050,"3 labels, -0.151 value/px, ladder residual 0.1 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"191,501,145,225",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,clipped,176-225,False,224,3,True,0.11,0.0050,"3 labels, -0.151 value/px, ladder residual 0.1 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"191,501,145,225",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,clipped,174-226,False,224,3,True,0.11,0.0050,"3 labels, -0.151 value/px, ladder residual 0.1 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"191,501,145,225",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,clipped,174-226,False,224,3,True,0.00,0.0000,"3 labels, -0.150 value/px, ladder residual 0.0 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"191,501,145,225",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,clipped,175-225,False,224,3,True,0.00,0.0000,"3 labels, -0.150 value/px, ladder residual 0.0 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"191,501,145,225",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,clipped,172-226,False,224,3,True,0.11,0.0050,"3 labels, -0.151 value/px, ladder residual 0.1 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"191,501,145,225",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466,fallback,,False,224,3,True,0.11,0.0050,"3 labels, -0.151 value/px, ladder residual 0.1 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_FALLBACK,"428,500,834,951",444,117,117,0.95,leftmost column whose run is >= 0.95 of the longest (117 px),445:117px;444:117px;482:63px;481:63px;461:27px;460:27px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_CANDIDATES,"428,500,834,951",444,,,,no free run; leftmost of 2 clipped,444:834-951:clipped;445:834-951:clipped,0,2,834-951,471,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"428,500,834,951",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444,clipped,834-951,True,835,0,False,,,only 0 label(s); 3 needed to check a ladder,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"428,500,834,951",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445,clipped,834-951,False,835,1,False,,,only 1 label(s); 3 needed to check a ladder,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_FALLBACK,"609,967,738,938",679,102,103,0.95,leftmost column whose run is >= 0.95 of the longest (103 px),797:103px;796:103px;680:102px;679:102px;914:99px;913:99px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_CANDIDATES,"609,967,738,938",679,,,,leftmost of 2 free runs,679:835-937:free;680:835-937:free;796:835-938:clipped;797:835-938:clipped,2,2,835-937,823,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"609,967,738,938",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679,free,835-937,True,835,3,True,0.56,0.0183,"3 labels, -0.011 value/px, ladder residual 0.6 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"609,967,738,938",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680,free,835-937,False,835,3,True,0.28,0.0094,"3 labels, -0.011 value/px, ladder residual 0.3 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"609,967,738,938",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796,clipped,835-938,False,835,2,False,,,only 2 label(s); 3 needed to check a ladder,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"609,967,738,938",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797,clipped,835-938,False,835,2,False,,,only 2 label(s); 3 needed to check a ladder,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_FALLBACK,"192,500,511,720",445,119,119,0.95,leftmost column whose run is >= 0.95 of the longest (119 px),446:119px;445:119px;250:68px;249:68px;383:65px;382:65px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_CANDIDATES,"192,500,511,720",249,,,,leftmost of 2 free runs,249:559-627:free;250:559-627:free;212:510-575:clipped;213:510-575:clipped;349:510-576:clipped;350:510-576:clipped,2,4,559-627,376,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"192,500,511,720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,free,559-627,True,575,8,True,0.18,0.0062,"4 labels, -0.149 value/px, ladder residual 0.2 px; SUBSET: dropped 4@611, 20@643, 1.5@701, 1.5@704 (values are not monotone with pixel row: [0.0, -5.0, -10.0, -15.0, 4.0, 20.0, 1.5, 1.5])",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"192,500,511,720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,free,559-627,False,575,6,True,0.17,0.0075,"3 labels, -0.150 value/px, ladder residual 0.2 px; SUBSET: dropped 4@611, -20@643, 1.5@701 (values are not monotone with pixel row: [-5.0, -10.0, -15.0, 4.0, -20.0, 1.5])",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"192,500,511,720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,clipped,510-575,False,575,4,True,0.00,0.0000,"3 labels, 0.150 value/px, ladder residual 0.0 px  [AXIS_INVERTED: values rise as the pixel row rises]; SUBSET: dropped -5@543 (value-per-pixel varies 56.1% across the ladder)",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"192,500,511,720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,clipped,510-575,False,575,5,True,0.00,0.0000,"3 labels, 0.150 value/px, ladder residual 0.0 px  [AXIS_INVERTED: values rise as the pixel row rises]; SUBSET: dropped -5@543, 5@701 (values are not monotone with pixel row: [-5.0, 10.0, 15.0, 20.0, 5.0])",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"192,500,511,720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,clipped,510-576,False,575,6,True,0.00,0.0000,"3 labels, 0.150 value/px, ladder residual 0.0 px  [AXIS_INVERTED: values rise as the pixel row rises]; SUBSET: dropped 0@510, -5@543, 2@701 (values are not monotone with pixel row: [0.0, -5.0, 10.0, 15.0, 20.0, 2.0])",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"192,500,511,720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,clipped,510-576,False,572,6,True,0.00,0.0000,"3 labels, 0.150 value/px, ladder residual 0.0 px  [AXIS_INVERTED: values rise as the pixel row rises]; SUBSET: dropped 0@510, -5@543, 2@701 (values are not monotone with pixel row: [0.0, -5.0, 10.0, 15.0, 20.0, 2.0])",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"192,500,511,720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445,fallback,,False,572,6,True,0.00,0.0000,"3 labels, 0.150 value/px, ladder residual 0.0 px  [AXIS_INVERTED: values rise as the pixel row rises]; SUBSET: dropped 0@510, -5@543, 2@701 (values are not monotone with pixel row: [0.0, -5.0, 10.0, 15.0, 20.0, 2.0])",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_FALLBACK,"191,500,375,511",328,63,63,0.95,leftmost column whose run is >= 0.95 of the longest (63 px),329:63px;328:63px;196:21px;195:20px;194:18px;193:15px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_CANDIDATES,"191,500,375,511",328,,,,no free run; leftmost of 2 clipped,328:448-512:clipped;329:448-512:clipped,0,2,448-512,376,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"191,500,375,511",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,clipped,448-512,True,510,5,True,0.07,0.0025,"5 labels, -0.150 value/px, ladder residual 0.1 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"191,500,375,511",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,clipped,448-512,False,510,5,True,0.07,0.0025,"5 labels, -0.150 value/px, ladder residual 0.1 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_FALLBACK,"191,490,27,145",482,66,66,0.95,leftmost column whose run is >= 0.95 of the longest (66 px),483:66px;482:66px;204:18px;198:18px;431:17px;430:17px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_CANDIDATES,"191,490,27,145",,,,,no run long enough,,0,0,,370,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"191,490,27,145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482,fallback,,True,79,3,True,0.06,0.0025,"3 labels, -0.150 value/px, ladder residual 0.1 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_FALLBACK,"197,500,225,341",446,68,68,0.95,leftmost column whose run is >= 0.95 of the longest (68 px),447:68px;446:68px;332:52px;331:52px;463:19px;462:19px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_CANDIDATES,"197,500,225,341",331,,,,no free run; leftmost of 2 clipped,331:224-277:clipped;332:224-277:clipped,0,2,224-277,378,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"197,500,225,341",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,clipped,224-277,True,243,4,True,0.27,0.0096,"4 labels, -0.151 value/px, ladder residual 0.3 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"197,500,225,341",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,clipped,224-277,False,243,4,True,0.27,0.0096,"4 labels, -0.151 value/px, ladder residual 0.3 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"197,500,225,341",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446,fallback,,False,225,4,True,0.27,0.0096,"4 labels, -0.151 value/px, ladder residual 0.3 px",,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_FALLBACK,"428,500,510,664",445,120,120,0.95,leftmost column whose run is >= 0.95 of the longest (120 px),446:120px;445:120px;499:63px;482:63px;481:63px;466:63px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_CANDIDATES,"428,500,510,664",445,,,,no free run; leftmost of 4 clipped,445:510-630:clipped;446:510-630:clipped;465:510-573:clipped;466:510-573:clipped,0,4,510-630,471,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"428,500,510,664",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445,clipped,510-630,True,572,1,False,,,only 1 label(s); 3 needed to check a ladder,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"428,500,510,664",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446,clipped,510-630,False,572,1,False,,,only 1 label(s); 3 needed to check a ladder,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"428,500,510,664",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465,clipped,510-573,False,572,1,False,,,only 1 label(s); 3 needed to check a ladder,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,OFF,140,AXIS_SHADOW_LADDER,"428,500,510,664",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466,clipped,510-573,False,572,1,False,,,only 1 label(s); 3 needed to check a ladder,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_FALLBACK,"92,527,739,930",444,96,96,0.95,leftmost column whose run is >= 0.95 of the longest (96 px),445:96px;444:96px;249:64px;248:64px;247:64px;482:63px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_FALLBACK,"609,967,31,341",645,264,264,0.95,leftmost column whose run is >= 0.95 of the longest (264 px),645:264px;798:74px;797:74px;913:65px;912:65px;684:64px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_FALLBACK,"565,966,373,619",678,106,111,0.95,leftmost column whose run is >= 0.95 of the longest (111 px),912:111px;911:111px;796:108px;795:108px;678:106px;679:105px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_FALLBACK,"428,500,510,664",445,120,120,0.95,leftmost column whose run is >= 0.95 of the longest (120 px),446:120px;445:120px;499:63px;482:63px;481:63px;466:63px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_FALLBACK,"428,500,510,664",445,120,120,0.95,leftmost column whose run is >= 0.95 of the longest (120 px),446:120px;445:120px;499:63px;482:63px;481:63px;466:63px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_FALLBACK,"92,527,739,930",444,96,96,0.95,leftmost column whose run is >= 0.95 of the longest (96 px),445:96px;444:96px;249:64px;248:64px;247:64px;482:63px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_FALLBACK,"609,967,31,341",645,264,264,0.95,leftmost column whose run is >= 0.95 of the longest (264 px),645:264px;798:74px;797:74px;913:65px;912:65px;684:64px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_FALLBACK,"565,966,373,619",678,106,111,0.95,leftmost column whose run is >= 0.95 of the longest (111 px),912:111px;911:111px;796:108px;795:108px;678:106px;679:105px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_FALLBACK,"609,967,738,938",679,102,103,0.95,leftmost column whose run is >= 0.95 of the longest (103 px),797:103px;796:103px;680:102px;679:102px;914:99px;913:99px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_FALLBACK,"565,966,738,938",679,102,103,0.95,leftmost column whose run is >= 0.95 of the longest (103 px),797:103px;796:103px;680:102px;679:102px;914:99px;913:99px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_CANDIDATES,"609,967,31,341",645,,,,leftmost of 1 free runs,645:63-327:free,1,0,63-327,823,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_FALLBACK,"609,967,31,341",645,264,264,0.95,leftmost column whose run is >= 0.95 of the longest (264 px),645:264px;798:74px;797:74px;913:65px;912:65px;684:64px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_CANDIDATES,"565,966,373,619",679,,,,leftmost of 3 free runs,679:513-618:free;795:406-514:free;796:406-514:free;678:513-619:clipped,3,1,513-618,805,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_FALLBACK,"565,966,373,619",678,106,111,0.95,leftmost column whose run is >= 0.95 of the longest (111 px),912:111px;911:111px;796:108px;795:108px;678:106px;679:105px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_CANDIDATES,"92,527,739,930",247,,,,leftmost of 3 free runs,247:852-916:free;248:852-916:free;249:852-916:free,3,0,852-916,353,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_FALLBACK,"92,527,739,930",444,96,96,0.95,leftmost column whose run is >= 0.95 of the longest (96 px),445:96px;444:96px;249:64px;248:64px;247:64px;482:63px,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Fig. 1,ID475__fig1.png,PLAIN,140,AXIS_CANDIDATES,"428,500,510,664",445,,,,no free run; leftmost of 4 clipped,445:510-630:clipped;446:510-630:clipped;465:510-573:clipped;466:510-573:clipped,0,4,510-630,471,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
